t,re78,age,educ,married,black,hispanic,nodegree,re74,u74,re75,u75
0,24.1579,25,12,1,0,0,0,24.1343,0,25.2435,0
0,9.0984001,53,8,1,0,0,1,4.1908998,0,1.3929,0
0,5.5563002,23,12,0,0,0,0,3.7246001,0,0,1
0,8.3712997,48,11,1,0,0,1,12.0201,0,13.3379,0
0,14.3576,25,12,1,0,0,0,16.839899,0,14.9295,0
0,5.5784001,16,10,0,0,0,1,.57410002,0,1.1816,0
0,22.7038,45,13,0,0,0,0,21.9438,0,22.3235,0
0,19.5296,45,18,1,0,0,0,25.862301,0,2.7625,0
0,0,53,12,1,0,0,0,22.1201,0,22.511499,0
0,17.0973,54,11,1,0,0,1,21.2306,0,17.684799,0
0,20.0424,37,7,1,0,0,1,21.9869,0,20.6227,0
0,25.564699,27,12,0,0,0,0,25.862301,0,25.2435,0
0,0,41,16,1,0,0,0,18.123199,0,0,1
0,.829,16,10,0,0,0,1,0,1,.1611,0
0,25.564699,34,18,1,0,0,0,2.9526,0,3.3998001,0
0,25.564699,47,12,1,0,0,0,25.8486,0,23.030701,0
0,5.0434999,27,12,1,0,0,0,6.5675001,0,7.4835,0
0,4.3695998,29,17,1,0,0,0,0,1,0,1
0,5.2356,26,16,1,0,0,0,2.6431,0,5.0612001,0
0,0,37,12,1,0,0,0,14.6103,0,22.189301,0
0,25.564699,41,12,1,0,0,0,25.862301,0,25.2435,0
0,0,53,10,1,0,0,1,4.3221002,0,0,1
0,0,17,10,0,0,0,1,.57599998,0,1.187,0
0,21.2202,31,12,1,0,0,0,23.9422,0,8.3304005,0
0,1.9491,19,10,0,0,0,1,.8836,0,.37599999,0
0,13.4207,40,12,1,0,0,0,16.688999,0,9.2863998,0
0,12.5163,44,9,0,0,0,1,11.1521,0,11.1788,0
0,0,23,16,1,0,0,0,5.5565,0,3.9906001,0
0,25.564699,30,18,1,0,0,0,10.0079,0,16.360001,0
0,24.4224,31,18,1,0,0,0,18.640499,0,14.6269,0
0,25.564699,23,17,0,0,0,0,0,1,3.1993001,0
0,7.8319998,20,13,0,0,0,0,3.4718001,0,4.3720002,0
0,25.564699,34,16,1,0,0,0,22.946899,0,25.2435,0
0,9.0008001,24,16,0,0,0,0,14.673,0,15.9876,0
0,5.1573,25,10,1,0,0,1,2.2532001,0,3.0615001,0
0,16.197399,21,12,0,0,0,0,10.6976,0,4.0569,0
0,9.7264004,33,12,1,0,1,0,17.4081,0,19.002501,0
0,25.564699,27,11,1,0,0,1,15.4331,0,7.4710002,0
0,25.564699,34,12,1,0,0,0,25.862301,0,25.2435,0
0,19.7365,25,15,0,0,0,0,7.9584999,0,14.3745,0
0,1.8353,24,16,0,0,0,0,0,1,17.008101,0
0,7.9295001,28,14,1,0,0,0,0,1,5.6234002,0
0,23.0658,31,10,1,0,0,1,3.2347,0,.1146,0
0,23.030399,40,12,1,0,0,0,6.4499002,0,23.566,0
0,13.932,52,7,1,0,0,1,14.3986,0,17.874599,0
0,22.100901,33,12,1,0,0,0,25.4156,0,22.6082,0
0,.0103,28,15,1,0,0,0,18.7619,0,14.4497,0
0,2.3657999,35,15,1,0,0,0,25.862301,0,18.853901,0
0,0,29,12,0,0,0,0,25.862301,0,22.1266,0
0,0,35,12,1,0,0,0,25.862301,0,17.589899,0
0,25.564699,51,9,1,0,0,1,13.8011,0,21.600201,0
0,22.0373,24,17,1,0,0,0,6.6673999,0,21.308399,0
0,25.564699,41,12,1,0,0,0,25.862301,0,24.985701,0
0,22.8368,35,12,1,0,0,0,24.236099,0,25.2435,0
0,0,28,16,1,0,0,0,14.9629,0,14.4712,0
0,5.0567999,17,10,0,0,0,1,0,1,1.0062,0
0,25.564699,34,8,1,0,0,1,24.187201,0,22.5366,0
0,20.2803,23,12,1,0,0,0,10.1745,0,15.6582,0
0,5.3582001,33,16,1,0,0,0,17.864599,0,3.7597001,0
0,4.4066,38,12,1,0,0,0,3.6638,0,4.9860001,0
0,8.6876001,19,12,0,0,0,0,0,1,7.6750998,0
0,16.6008,26,12,0,0,0,0,14.4261,0,15.0799,0
0,2.2565,21,14,0,0,0,0,9.7082005,0,.59439999,0
0,9.4913998,22,12,1,0,0,0,5.5682001,0,11.0535,0
0,25.564699,48,12,1,0,0,0,25.862301,0,25.2435,0
0,7.9649,18,12,1,0,0,0,10.582,0,9.1414003,0
0,11.4095,50,8,0,0,0,1,12.0848,0,11.4348,0
0,9.0938997,17,11,0,0,0,1,0,1,2.2469001,0
0,23.2978,44,12,1,0,0,0,25.862301,0,25.2435,0
0,0,17,10,0,0,0,1,0,1,0,1
0,25.564699,40,16,1,0,0,0,25.862301,0,25.2435,0
0,0,38,17,0,0,0,0,0,1,0,1
0,25.564699,29,12,1,0,0,0,23.7561,0,24.616899,0
0,25.564699,45,12,1,0,0,0,25.862301,0,20.4151,0
0,25.564699,51,10,1,0,0,1,25.8545,0,14.7111,0
0,.6753,29,14,1,0,0,0,.4761,0,.45829999,0
0,25.564699,23,12,1,0,0,0,25.4548,0,10.4805,0
0,24.994301,25,13,1,0,0,0,25.862301,0,12.0381,0
0,0,23,12,1,0,0,0,6.7967,0,0,1
0,25.564699,53,13,1,0,0,0,25.862301,0,25.2435,0
0,16.138201,21,14,0,0,0,0,0,1,10.2442,0
0,23.0082,22,13,1,0,0,0,21.193399,0,12.1491,0
0,25.564699,19,12,1,0,0,0,12.3199,0,10.7384,0
0,18.495199,26,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,25,16,1,0,0,0,21.8027,0,23.259899,0
0,12.5621,24,12,1,0,0,0,13.5248,0,12.7704,0
0,21.8703,40,9,1,0,0,1,25.5371,0,21.6665,0
0,8.2974005,24,12,0,0,0,0,7.0573001,0,.53710002,0
0,25.564699,33,13,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,43,12,1,0,0,0,25.862301,0,23.458599,0
0,14.0059,53,9,1,0,0,1,22.537399,0,19.845699,0
0,25.3918,25,12,0,0,0,0,20.0198,0,21.5823,0
0,25.564699,53,12,1,0,0,0,25.862301,0,25.2435,0
0,17.0205,22,11,1,0,0,1,2.6470001,0,10.2657,0
0,25.564699,29,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,48,14,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,36,16,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,38,10,1,0,0,1,13.1153,0,12.0668,0
0,0,18,11,0,0,0,1,3.0230999,0,5.4766002,0
0,0,49,12,1,0,0,0,0,1,0,1
0,10.647,16,8,0,0,0,1,0,1,1.6686,0
0,25.564699,53,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,35,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,54,8,1,0,0,1,25.862301,0,25.2435,0
0,25.564699,32,12,1,0,0,0,25.862301,0,25.2435,0
0,0,23,16,1,0,0,0,17.782301,0,19.568199,0
0,0,26,18,1,0,0,0,6.9554,0,.28999999,0
0,25.564699,24,16,1,0,0,0,24.6593,0,25.2435,0
0,25.564699,22,12,0,1,0,0,19.261499,0,12.0632,0
0,23.9554,26,14,1,0,0,0,20.731001,0,18.2344,0
0,25.564699,30,12,1,0,0,0,25.862301,0,25.2435,0
0,16.070299,19,12,0,0,0,0,1.1129,0,3.1384001,0
0,25.564699,31,10,1,0,0,1,17.937099,0,17.960501,0
0,0,17,11,0,0,0,1,0,1,0,1
0,10.0899,23,9,1,0,0,1,16.830099,0,16.884501,0
0,0,47,12,1,0,0,0,19.716101,0,25.2435,0
0,11.773,18,11,0,0,0,1,.093999997,0,1.2031,0
0,4.2455001,17,10,0,0,0,1,.98360002,0,2.4993,0
0,7.7550998,27,11,0,0,0,1,16.789,0,12.8617,0
0,25.116899,31,12,1,0,0,0,22.0672,0,22.017401,0
0,20.822701,44,18,1,0,0,0,20.6742,0,21.1276,0
0,25.564699,36,13,1,0,0,0,25.862301,0,12.065,0
0,21.045799,32,11,1,0,0,1,22.9058,0,19.9872,0
0,9.9747,18,11,0,0,0,1,2.6293001,0,2.4438,0
0,18.3002,51,12,0,0,0,0,19.3027,0,18.2631,0
0,25.564699,40,12,1,0,0,0,25.470501,0,21.7327,0
0,25.564699,41,12,1,0,0,0,25.862301,0,25.2435,0
0,14.4906,21,12,0,0,0,0,9.1792002,0,6.336,0
0,24.412001,25,12,1,0,0,0,24.3419,0,21.6647,0
0,9.7293997,31,12,1,0,0,0,23.474001,0,7.5945001,0
0,25.564699,33,15,0,0,0,0,25.862301,0,25.2435,0
0,13.932,24,14,0,0,0,0,14.4574,0,13.6637,0
0,4.9977002,19,12,1,0,0,0,9.7982998,0,10.5826,0
0,.91320002,34,11,1,0,0,1,13.8775,0,8.4717999,0
0,25.564699,35,12,1,0,0,0,20.393999,0,21.125799,0
0,25.1805,24,12,1,0,0,0,22.4277,0,21.577,0
0,4.1317,20,12,0,0,0,0,6.3969998,0,0,1
0,4.9681001,37,12,1,0,0,0,19.0382,0,25.2435,0
0,24.8361,47,9,1,0,0,1,21.1875,0,21.9655,0
0,25.564699,26,13,1,0,0,0,13.4562,0,16.7216,0
0,25.564699,42,12,1,0,0,0,25.862301,0,25.2435,0
0,22.109699,44,12,1,0,0,0,0,1,0,1
0,18.3179,34,12,1,0,0,0,19.1283,0,18.8109,0
0,25.564699,28,12,1,0,0,0,25.862301,0,25.2435,0
0,3.1845,20,12,0,0,0,0,22.478701,0,18.325701,0
0,5.9656,25,12,1,0,0,0,13.2662,0,18.6373,0
0,22.6831,32,10,1,0,0,1,20.974001,0,21.268999,0
0,25.564699,25,16,1,0,0,0,21.120899,0,25.2435,0
0,5.4499002,21,12,0,0,0,0,7.4256001,0,11.5619,0
0,15.6284,19,12,0,0,0,0,5.1999002,0,11.8197,0
0,25.564699,36,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,29,18,1,0,0,0,16.113001,0,25.2435,0
0,21.987101,39,10,0,0,0,1,13.2035,0,13.8464,0
0,15.8619,54,8,1,0,0,1,14.3555,0,15.3001,0
0,4.1125002,16,9,0,0,0,1,0,1,.48519999,0
0,22.094999,23,12,1,0,0,0,20.260799,0,20.327299,0
0,7.5054002,53,8,1,0,0,1,19.4438,0,14.9653,0
0,25.564699,38,14,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,52,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,32,15,1,0,0,0,25.862301,0,25.2435,0
0,13.8655,22,12,1,0,0,0,13.0879,0,14.3172,0
0,25.498199,27,12,0,0,0,0,23.1017,0,24.693899,0
0,0,45,12,1,0,0,0,16.256001,0,0,1
0,25.564699,28,18,1,0,0,0,18.826599,0,20.125,0
0,13.9645,20,12,0,0,0,0,8.6443005,0,7.1343999,0
0,4.3667002,20,12,0,0,0,0,1.7046,0,6.0871,0
0,7.3857002,51,9,1,0,0,1,0,1,0,1
0,25.564699,29,12,1,0,0,0,25.542999,0,21.8813,0
0,25.564699,28,14,1,0,0,0,24.6593,0,23.6394,0
0,8.2589998,42,15,1,0,0,0,12.9605,0,16.726999,0
0,13.604,21,12,0,0,0,0,11.2423,0,12.611,0
0,20.835899,33,15,1,0,0,0,19.655399,0,20.699699,0
0,22.261999,39,17,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,37,12,1,0,0,0,17.7647,0,17.162001,0
0,21.592501,46,12,1,0,0,0,25.860399,0,22.798,0
0,1.8856,22,15,0,0,0,0,0,1,0,1
0,25.564699,46,8,1,0,0,1,25.4646,0,21.025499,0
0,25.564699,20,12,0,0,0,0,7.4256001,0,6.0871,0
0,20.020201,18,11,0,0,0,1,0,1,0,1
0,25.564699,38,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,41,12,1,0,0,0,20.298,0,15.685,0
0,5.6700001,18,11,0,0,0,1,3.0702,0,5.0433002,0
0,9.4693003,17,11,0,0,0,1,0,1,2.9164,0
0,25.564699,29,11,1,0,0,1,25.862301,0,25.2435,0
0,14.6118,29,10,1,0,0,1,12.3512,0,10.3015,0
0,20.630501,41,9,1,1,0,1,19.2439,0,11.997,0
0,13.1769,19,12,0,0,0,0,3.1445999,0,6.8783998,0
0,1.9787,19,12,0,0,0,0,0,1,.9059,0
0,25.564699,46,12,1,0,0,0,25.862301,0,25.2435,0
0,14.3665,21,12,0,0,0,0,8.0879002,0,7.8971,0
0,15.2945,17,11,0,0,0,1,.65240002,0,1.1046,0
0,5.7291002,16,10,0,0,0,1,.90710002,0,2.6210001,0
0,20.995501,28,13,1,0,0,0,22.760799,0,16.624901,0
0,0,32,12,1,0,0,0,25.862301,0,24.212299,0
0,1.4629,55,8,1,0,0,1,0,1,0,1
0,25.564699,28,15,1,0,0,0,25.862301,0,25.2435,0
0,1.7038,45,12,1,0,0,0,4.9510999,0,.1432,0
0,22.718599,37,12,1,0,0,0,20.055,0,21.004101,0
0,13.2493,16,9,0,0,0,1,.8229,0,.52280003,0
0,25.564699,37,14,1,0,0,0,25.862301,0,25.2435,0
0,21.718201,31,16,1,0,0,0,18.552299,0,18.6373,0
0,25.564699,29,12,1,0,0,0,7.1866002,0,24.400299,0
0,21.357599,47,12,0,0,0,0,17.598101,0,25.2435,0
0,8.8043003,55,12,1,0,0,0,25.862301,0,24.930201,0
0,20.5951,28,17,1,0,0,0,16.5578,0,18.132401,0
0,22.5324,46,12,0,0,0,0,23.4877,0,21.313801,0
0,25.564699,40,9,1,0,0,1,15.6212,0,17.147699,0
0,0,26,12,1,0,0,0,12.1592,0,12.663,0
0,22.628401,49,8,1,0,0,1,22.2533,0,24.450399,0
0,0,54,12,1,0,0,0,0,1,0,1
0,25.564699,39,11,1,0,0,1,25.862301,0,25.2435,0
0,25.564699,29,18,1,0,0,0,14.2811,0,20.6012,0
0,14.9029,19,13,0,0,0,0,2.0905001,0,.0233,0
0,19.2267,37,18,1,0,0,0,18.9265,0,17.5093,0
0,25.564699,44,12,1,0,0,0,22.796101,0,21.8759,0
0,24.2332,29,12,1,0,0,0,21.0504,0,20.160801,0
0,15.8294,50,12,1,0,0,0,15.2215,0,15.7763,0
0,8.0906,17,9,0,0,0,1,0,1,1.6202,0
0,25.564699,27,12,1,0,0,0,18.867701,0,22.021,0
0,0,53,12,1,0,0,0,1.7829,0,1.7653,0
0,10.8657,22,12,0,0,0,0,8.7658005,0,10.3266,0
0,10.6204,21,12,0,0,0,0,2.8643999,0,5.8687,0
0,16.4072,27,11,1,0,0,1,16.1875,0,16.567699,0
0,23.603701,39,9,1,0,0,1,21.252199,0,25.2435,0
0,17.652901,26,12,0,0,0,0,18.295601,0,18.5495,0
0,2.2018001,37,9,1,0,0,1,16.5343,0,7.1004,0
0,13.6187,27,16,0,0,0,0,9.7180004,0,8.4593,0
0,1.8235,21,11,0,0,0,1,.0294,0,0,1
0,3.2214,45,8,1,0,0,1,2.5,0,0,1
0,4.4257998,17,7,0,0,0,1,0,1,0,1
0,5.2045999,21,12,1,0,0,0,8.1349001,0,6.8927002,0
0,12.3804,18,12,0,0,0,0,.90130001,0,7.2114,0
0,25.564699,36,12,1,0,0,0,24.151899,0,25.0681,0
0,20.6882,22,12,1,0,0,0,16.0268,0,18.3741,0
0,20.528601,24,12,1,0,0,0,10.8504,0,11.134,0
0,18.5203,32,12,1,0,0,0,18.056601,0,16.0037,0
0,5.6434002,17,10,0,0,0,1,.1274,0,.35089999,0
0,12.9818,29,12,1,0,0,0,9.7531996,0,6.8516002,0
0,25.564699,33,11,1,0,0,1,10.8073,0,11.3489,0
0,2.3657999,22,12,1,0,0,0,10.1137,0,9.2882004,0
0,25.564699,48,8,1,0,0,1,25.862301,0,25.2435,0
0,7.3709002,27,12,1,0,0,0,10.9739,0,16.163,0
0,17.1579,46,8,1,0,0,1,18.1017,0,14.7702,0
0,4.6754999,16,10,0,0,0,1,0,1,0,1
0,14.3354,34,9,1,0,0,1,0,1,2.8663001,0
0,22.776199,30,13,1,0,0,0,14.5378,0,15.0978,0
0,10.3633,17,11,0,0,0,1,0,1,1.5898,0
0,7.1803002,42,8,1,0,0,1,3.1779001,0,5.6108999,0
0,20.3409,46,9,0,0,0,1,25.862301,0,25.2435,0
0,25.564699,35,12,1,0,0,0,25.860399,0,24.2195,0
0,0,52,12,1,0,0,0,0,1,0,1
0,14.9147,23,13,1,0,0,0,5.4506998,0,4.1894002,0
0,20.434,26,16,1,0,0,0,12.4551,0,15.8605,0
0,0,41,16,1,0,0,0,16.3344,0,0,1
0,25.564699,26,14,0,1,0,0,17.758801,0,18.9237,0
0,25.564699,41,13,0,1,0,0,25.862301,0,25.2435,0
0,.43149999,53,12,1,0,0,0,25.862301,0,25.2435,0
0,0,22,12,1,0,0,0,21.0856,0,19.197599,0
0,.65020001,19,12,0,0,0,0,14.6867,0,12.2888,0
0,16.5313,24,12,1,0,0,0,19.296801,0,17.1495,0
0,10.6633,22,13,0,0,0,0,3.993,0,7.6644001,0
0,21.305901,20,12,0,0,0,0,6.9789,0,15.6313,0
0,12.4144,37,11,1,0,0,1,10.8798,0,11.1125,0
0,17.6854,42,8,1,0,0,1,18.2682,0,18.913,0
0,15.0314,20,12,0,0,0,0,.093999997,0,0,1
0,14.6059,51,15,1,0,0,0,25.862301,0,16.4531,0
0,.1212,16,9,0,0,0,1,0,1,.13070001,0
0,0,51,12,1,0,0,0,14.477,0,11.6192,0
0,15.1836,25,12,1,0,0,0,12.9057,0,12.2762,0
0,25.564699,52,12,1,0,0,0,25.862301,0,25.2435,0
0,10.3027,25,16,1,0,0,0,11.4343,0,12.8778,0
0,21.873301,26,18,1,0,0,0,0,1,21.6325,0
0,.1655,43,8,0,0,0,1,0,1,.31150001,0
0,0,45,8,0,0,0,1,0,1,0,1
0,14.8157,55,13,1,0,0,0,11.5597,0,14.0809,0
0,22.6063,50,6,1,0,0,1,19.1499,0,18.528099,0
0,20.7236,19,12,0,0,0,0,5.29,0,13.1875,0
0,25.564699,29,12,1,0,0,0,24.128401,0,22.8123,0
0,11.4184,53,8,1,0,0,1,17.304199,0,16.066299,0
0,8.0817003,18,9,0,0,0,1,4.0988002,0,5.6466999,0
0,18.812901,51,10,1,0,0,1,.8229,0,13.2806,0
0,11.2588,49,12,1,0,0,0,12.5883,0,12.056,0
0,13.1,36,10,0,0,0,1,13.9461,0,14.6502,0
0,25.564699,44,13,1,0,0,0,25.862301,0,25.2435,0
0,13.199,22,14,0,0,0,0,14.1851,0,10.4734,0
0,16.519501,18,12,0,0,0,0,0,1,.091300003,0
0,9.7056999,18,12,0,0,1,0,3.8578,0,1.9246,0
0,0,37,8,1,0,1,1,21.7733,0,10.7312,0
0,0,49,8,1,0,1,1,15.9641,0,2.0283999,0
0,7.4816999,49,8,0,0,1,1,18.242701,0,13.9054,0
0,5.0583,55,6,0,0,1,1,6.1128998,0,8.5397997,0
0,0,45,12,0,0,0,0,6.0169001,0,7.2059999,0
0,20.3232,30,14,1,0,0,0,23.1703,0,19.0455,0
0,2.2460999,21,12,0,0,1,0,3.5462999,0,5.5517998,0
0,.1167,19,12,0,0,1,0,9.7571001,0,0,1
0,14.9723,19,10,1,0,0,1,2.6215,0,8.5397997,0
0,14.3842,52,4,1,0,1,1,25.862301,0,11.0785,0
0,14.1876,22,11,0,0,1,1,7.3414001,0,2.5351,0
0,25.564699,50,6,1,0,1,1,25.862301,0,17.496799,0
0,14.2113,37,12,1,1,0,0,15.9308,0,15.0315,0
0,6.7575998,31,11,1,0,0,1,0,1,4.2413001,0
0,16.254999,23,12,1,0,0,0,6.8319998,0,7.2077999,0
0,25.564699,32,12,0,0,0,0,25.862301,0,25.2435,0
0,4.4597998,51,8,1,1,0,1,25.8368,0,25.2435,0
0,25.564699,29,12,1,1,0,0,22.3885,0,22.2215,0
0,15.392,33,12,1,1,0,0,13.8344,0,13.3719,0
0,14.3857,50,16,1,1,0,0,11.0111,0,12.1849,0
0,0,31,13,1,0,0,0,21.9634,0,19.856501,0
0,25.564699,33,12,1,0,0,0,23.401501,0,25.2435,0
0,24.1047,31,12,1,0,0,0,21.961399,0,19.8815,0
0,15.8117,48,12,1,0,0,0,18.280001,0,16.6052,0
0,25.564699,42,12,1,0,0,0,20.7428,0,21.389,0
0,18.218901,19,12,0,0,0,0,10.2783,0,17.1943,0
0,5.6420002,18,11,0,0,0,1,1.9847,0,.76450002,0
0,25.564699,27,12,1,0,0,0,22.696199,0,25.2435,0
0,25.564699,31,12,1,0,1,0,21.8752,0,24.985701,0
0,17.9958,25,12,1,0,1,0,16.781099,0,16.4513,0
0,25.564699,27,17,0,0,0,0,17.186701,0,20.0516,0
0,13.301,20,12,1,0,0,0,13.8912,0,13.9466,0
0,0,42,8,1,0,0,1,25.862301,0,25.2435,0
0,8.8810997,19,10,1,1,0,1,.31150001,0,2.0302,0
0,25.564699,43,13,1,0,0,0,23.3055,0,24.296499,0
0,14.6206,33,14,1,0,0,0,10.6525,0,5.7075,0
0,21.0369,34,17,1,0,0,0,17.678499,0,18.465401,0
0,7.2010002,28,13,1,0,0,0,17.0907,0,20.200199,0
0,0,55,12,1,0,0,0,25.862301,0,25.2435,0
0,2.9923999,24,16,1,0,0,0,2.2218001,0,0,1
0,25.564699,28,14,1,0,0,0,12.0769,0,8.4001999,0
0,21.286699,26,9,1,0,0,1,11.9594,0,17.0672,0
0,18.688801,39,18,1,0,0,0,20.403799,0,19.101,0
0,12.9611,18,10,1,0,0,1,6.3755002,0,15.8927,0
0,25.564699,33,16,1,0,0,0,25.862301,0,25.2435,0
0,0,45,12,1,1,0,0,0,1,0,1
0,15.5723,28,13,1,0,0,0,14.1322,0,13.8356,0
0,25.564699,31,13,0,0,0,0,23.9657,0,25.2435,0
0,5.0198002,26,13,1,0,0,0,.2155,0,.6875,0
0,9.4337997,30,16,1,0,0,0,5.7308998,0,2.1071999,0
0,19.9611,25,16,0,0,0,0,0,1,0,1
0,24.385401,40,16,0,0,1,0,20.3901,0,19.634501,0
0,25.564699,41,12,1,0,1,0,25.862301,0,25.2435,0
0,25.564699,30,7,1,0,0,1,25.7115,0,18.2953,0
0,23.0333,28,16,1,0,0,0,4.8804998,0,18.8449,0
0,17.8864,17,9,0,0,1,1,1.2147,0,2.6944001,0
0,7.3147001,16,9,0,0,1,1,0,1,4.0317998,0
0,25.564699,27,9,1,0,0,1,22.504101,0,25.2435,0
0,.028100001,27,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,35,12,1,0,0,0,25.862301,0,24.706499,0
0,20.660101,24,9,1,0,0,1,18.5347,0,18.0124,0
0,7.5881,17,11,0,0,0,1,1.3441,0,1.4484,0
0,6.3600998,26,18,0,1,0,0,6.3676,0,17.4897,0
0,12.4809,24,16,0,0,0,0,0,1,8.0242004,0
0,0,21,13,0,0,0,0,.5133,0,.5783,0
0,25.564699,24,12,1,0,0,0,14.3928,0,21.0112,0
0,0,19,12,0,0,0,0,2.0984001,0,7.7342,0
0,25.564699,44,10,1,0,0,1,25.862301,0,19.677401,0
0,25.564699,40,12,1,0,0,0,25.807501,0,25.2435,0
0,15.9461,35,13,1,0,0,0,18.763901,0,18.3186,0
0,23.5047,31,17,1,0,0,0,4.1732001,0,11.553,0
0,25.564699,31,16,1,0,0,0,23.258499,0,25.2435,0
0,0,18,12,0,0,0,0,2.4333999,0,3.7865,0
0,0,30,10,1,0,0,1,.85820001,0,0,1
0,25.564699,34,12,1,0,0,0,25.862301,0,25.2435,0
0,8.8500996,21,10,1,1,0,1,8.7931995,0,14.43,0
0,25.564699,28,16,1,0,0,0,18.8109,0,19.747299,0
0,9.2535,25,13,1,0,0,0,1.0325,0,9.2775002,0
0,24.907101,27,13,1,0,0,0,9.9177999,0,13.098,0
0,23.030399,48,15,1,1,0,0,19.9865,0,21.9708,0
0,10.9647,17,11,0,1,0,1,1.4969,0,.8039,0
0,0,35,15,0,1,0,0,0,1,0,1
0,13.4518,23,12,0,0,1,0,14.6573,0,8.0080996,0
0,25.564699,24,12,1,0,1,0,9.4300003,0,25.2435,0
0,.85259998,24,14,1,1,0,0,8.9911003,0,2.4689,0
0,25.2026,48,12,1,1,0,0,15.6545,0,25.1719,0
0,10.8436,26,12,1,0,0,0,15.7368,0,20.1071,0
0,25.564699,54,8,1,0,0,1,25.862301,0,25.2435,0
0,25.564699,29,13,1,0,0,0,25.862301,0,25.2435,0
0,22.241301,47,14,1,0,0,0,22.911699,0,25.152201,0
0,0,25,9,1,0,1,1,13.1761,0,6.3789001,0
0,25.564699,31,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,32,12,1,1,0,0,19.594601,0,19.867201,0
0,19.8577,43,10,1,0,0,1,13.8481,0,6.9714999,0
0,22.007799,18,11,0,0,0,1,7.4608998,0,9.1969004,0
0,23.1397,34,10,1,0,0,1,21.8752,0,13.9824,0
0,13.7901,52,12,1,0,0,0,3.9577,0,0,1
0,0,24,17,1,0,0,0,6.1717,0,6.9535999,0
0,25.564699,38,12,1,0,0,0,25.086399,0,25.2435,0
0,0,37,12,1,1,0,0,0,1,0,1
0,25.564699,49,13,1,0,0,0,25.862301,0,22.692301,0
0,25.564699,30,10,1,0,0,1,23.1448,0,25.2435,0
0,25.564699,55,12,1,0,0,0,25.862301,0,25.2435,0
0,25.564699,29,14,1,0,0,0,25.862301,0,25.2435,0
0,0,45,18,1,0,0,0,0,1,0,1
0,25.564699,33,8,1,0,0,1,25.862301,0,25.2435,0
0,21.521601,37,10,1,1,0,1,14.2498,0,20.488501,0
0,20.176901,46,17,0,0,0,0,22.572701,0,21.9601,0
0,18.733101,28,12,1,0,0,0,19.6201,0,17.4431,0
0,13.6793,24,17,1,0,0,0,.1019,0,10.3266,0
0,25.564699,32,12,1,0,0,0,25.862301,0,25.2435,0
0,0,33,12,1,0,0,0,0,1,0,1
0,12.2385,27,12,1,1,0,0,17.7882,0,14.9743,0
0,1.9196,28,12,0,1,0,0,13.0076,0,20.604799,0
0,16.915501,20,13,0,0,0,0,7.6332998,0,13.6978,0
0,12.0597,32,17,1,0,0,0,9.3241997,0,8.4198999,0
0,25.564699,51,12,1,0,0,0,25.862301,0,25.2435,0
0,0,43,12,1,0,0,0,22.606001,0,20.816099,0
0,11.3874,49,12,1,0,0,0,25.862301,0,25.2435,0
0,23.835699,23,15,0,0,0,0,8.1329002,0,6.3628001,0
0,0,52,10,1,0,0,1,20.7251,0,20.8197,0
0,14.0783,51,12,0,1,0,0,16.2188,0,15.0172,0
0,0,31,12,1,0,0,0,23.0821,0,14.1597,0
0,4.3488998,32,11,1,0,0,1,19.1616,0,20.710501,0
0,7.6236,28,9,1,0,0,1,11.2932,0,3.0936999,0
0,0,36,12,1,0,0,0,0,1,0,1
0,0,51,8,1,0,0,1,15.9739,0,12.9673,0
0,21.152201,45,12,1,0,1,0,9.3183002,0,13.4758,0
0,0,18,10,0,0,1,1,0,1,.77880001,0
0,0,18,10,0,0,0,1,0,1,2.4384,0
0,0,41,6,1,0,1,1,0,1,0,1
0,9.4633999,43,8,1,0,0,1,10.5879,0,12.5842,0
0,11.7243,43,8,1,0,1,1,13.0428,0,12.2422,0
0,9.1101999,27,13,1,0,0,0,13.3367,0,11.0714,0
0,13.3069,22,12,0,0,0,0,8.0251999,0,10.0956,0
0,16.241699,48,12,1,0,1,0,25.862301,0,19.5951,0
0,17.6367,27,14,1,1,0,0,10.7407,0,.2077,0
0,4.0342002,28,15,0,0,0,0,12.4688,0,11.9056,0
0,19.8134,19,13,0,0,0,0,1.6164,0,1.2908,0
0,2.8136001,20,14,0,0,0,0,2.2100999,0,0,1
0,.66790003,21,14,0,0,0,0,0,1,3.4804001,0
0,15.5073,21,14,0,0,0,0,.2194,0,1.3785,0
0,4.3695998,26,16,0,0,0,0,11.446,0,12.2494,0
0,12.3612,29,14,1,0,0,0,0,1,0,1
0,25.564699,41,16,0,0,0,0,25.680099,0,25.2435,0
